"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"136" "ParticipantTypePatient:SegID49" -0.017894909409058 0.0316604685054866 4680 -0.565213032332638 0.571955966508396
"137" "ParticipantTypePatient:SegID50" -0.00678086242227042 0.0316604685054864 4680 -0.214174418205321 0.830420375080318
"138" "ParticipantTypePatient:SegID51" -0.0285428070099665 0.0316602686711011 4680 -0.901533948005306 0.367350884739849
"139" "ParticipantTypePatient:SegID52" 0.000504905643057688 0.0304552390829837 4680 0.0165786136724106 0.986773492724134
"140" "ParticipantTypePatient:SegID53" 0.00647015229003414 0.0304557674355234 4680 0.212444237490709 0.831769728847121
"141" "ParticipantTypePatient:SegID54" -0.0345323294634569 0.0304573453746973 4680 -1.13379314705953 0.256939400308814
"142" "ParticipantTypePatient:SegID55" 0.016921891901214 0.03166161111445 4680 0.534460859873649 0.593048110138384
"143" "ParticipantTypePatient:SegID56" 0.032014036817089 0.0304579958687406 4680 1.05108809374898 0.293272401415715
"144" "ParticipantTypePatient:SegID57" -0.0124812068352817 0.0294150556494859 4680 -0.424313555072261 0.671356658255164
"145" "ParticipantTypePatient:SegID58" -0.0171403295756125 0.0294150556494857 4680 -0.582706005382388 0.560119303156978
"146" "ParticipantTypePatient:SegID59" 0.00523882700765878 0.0304552390829834 4680 0.172017267485052 0.863431391463868
"147" "ParticipantTypePatient:SegID60" -0.0111207047330512 0.0304552390829837 4680 -0.36514915226079 0.715016572507491
"148" "ParticipantTypePatient:SegID61" -0.0208508114844016 0.031658260162946 4680 -0.658621521747624 0.510171238908418
"149" "ParticipantTypePatient:SegID62" -0.0223898419559373 0.0304552390829838 4680 -0.735172096168082 0.462271528804014
"150" "ParticipantTypePatient:SegID63" 0.0607682894411184 0.0294150556494858 4680 2.06589068418712 0.0388937157298214
